,,72.86,,,,52.69,,,,77.89,,,,62.45,,,,72.94,,,,72.97,,,43.26,,,,,,,,,60.41,,,,,,,,82.76,,,58.68,,,,,70.24,,,"""70.00 74.98""",88.95,,,,,,,,87.64,,,76.08,,,,,79.88,,,71.53,,,,,,
,,,"""97.06 96.09""",,,,"""97.25 94.98 97.92""",,,,"""91.04 83.23""",,,,"""96.67 95.24""",,,,"""88.47 91.80 90.00""",,,,"""83.16 85.17""",,,,"""94.19 86.48""",,,,"""88.19 92.40""",,,,"""93.37 90.52""",,,,86.76,,,,86.64,,,,95.87,,,,81.98,,,,95.37,,,,97.57,,,,"""96.55 95.41""",,,,98.86,,,,"""96.47 96.34""",,,,96.28,,,,"""96.34 100.00"""
,70.53,,,,,,,,67.18,,,,,,,,76.72,,,,67.85,,,,79.68,,,,68.76,,,,68.73,,,,73.01,,,,,83.16,,,73.6,,,,,,,,81.94,,,"""83.57 76.41""",,,,,,84.48,,,,88.96,,,"""86.67 85.47""",,,,,92.34,,,"""91.00 85.16""",,
,78.41,"""91.87 90.67""",,75.15,,,,,79.37,79.29,,77.9,79.17,,,,83.49,,,,82.91,,,,79.19,,,,82.12,,,,,84.52,,,,,,62.12,,,,,89.94,98.61,,,,88.49,,,91.77,97.71,,,,95.67,,,94.41,100,,,,100,,,97.78,97.75,,,,"""94.00 94.00""",,,93.08,98,
,,64.78,,,,,,,,77.12,,,,72.06,,,,70.95,,,,65.87,,,,70.9,,,,74.4,,,,60.48,,,,68.62,,,,68,,38.78,,,,,,,,,,88.27,,,,80.1,,,,89.43,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,94.92,,,,92.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.72,94,
,,,,,43.87,,,,,96.19,,,23.95,,,,,,,,58.85,,,,,,,,55.32,,,,,56.53,,,,,,,,69.9,,,39.41,79.41,,,,,,,,,,,,85.17,,,,78.21,,,,75.8,,,,,,,,"""88.00 79.29""",,,,78.4,
,,85.37,,,70.17,,,,,,,,74.66,,,,,85.97,,,70.66,,,,,,,,75.66,,,,,94.94,,,80.3,,,,74.27,,,,,84.39,,,"""70.58 60.32""",,,,,95.31,,,,93.95,,,89.47,89.76,,,,96.02,,,,95.13,,,,96.39,,,87.16,,
,69.07,,,,,80.7,,,,76.98,,,,86.55,,,,77.38,,,,93.85,,,,83.83,,,,79.35,,,,,,,,83.86,,,,72.23,,,,77.29,,,,,,,,88.72,,,,,,,,90.63,,,,,,,,95.29,,,,,,,,95.6,
,,,"""74.32 50.73""",,,,,,,,"""77.17 83.93 75.00""",,,,,,,,"""89.94 86.98""",,,,78.08,,,,53.37,,,,80.96,,,,51.43,,,,73.3,,,,"""67.76 62.63""",,,,,,,,,,,,79.24,,,,85.17,,,,85.43,,,,93.13,,,,84.82,,,,85.71,,,,69.34
,,,,48.13,,,,,67.41,93.45,,,74.52,93.37,,,60.46,84.01,,,,,,,,89.97,,,,,,,97.62,90.26,,,77.05,84.87,,,77.14,88.77,,,60.7,78.57,,,58.59,95.09,,,"""72.00 85.24""",97.25,,,87.01,93.49,,,,90.55,,,76.98,96.13,,,90.73,,,,70.69,94.83,,,,94,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.75,,88.03,,,,,,,,,,,,,,,
,,,"""70.30 60.34""",,,,"""70.78 59.52""",,,,"""66.67 66.90 91.31""",,,,68.86,,,,"""55.48 62.57""",,,,52.96,,,,76.93,,,,64.36,,,,"""61.88 73.88""",,,,"""80.82 86.31""",,,,76.41,,,,"""0.00 59.29""",,,,"""86.17 66.21""",,,,75.01,,,,78.42,,,,88.25,,,,"""95.00 89.17""",,,,82.72,,,,"""97.21 85.55""",,,,82.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,,,,"""78.24 80.74""",,,,75.42,,,,"""71.41 70.78""",,,,65.2,,,,"""74.02 78.88 72.43""",,,,92.68,,,,"""92.50 91.83""",,,,94.2,,,,"""95.19 91.64""",,,,98.14,,,,"""94.19 96.05""",,,,"""94.00 98.50"""
,,,54.53,47.17,,,,,,,50.13,47.28,,,,,,,59.02,53.76,,,,,,,,,,,50.78,,,,52.82,,,,55.31,,,,49.74,,,,54.8,,,,52.97,,,,63.94,,,,71.48,,,,74.7,,,,84,,,,,,,,78.57,,,,68.29
,28.14,64.14,,,,76.68,,,45.02,,,,,61.46,,,,,,,,,,,,79.49,,,43.78,,,,,77.98,,,,58.74,,,,65.23,,,85.71,79.04,,,,68.31,,,"""63.34 70.00""",95.6,,,,88.04,,,,89.83,,,,80.82,,,,90,,,,70.36,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,,,88.21,,,,94.35
,,"""72.14 75.00""",,,,78.87,,,53.08,86.71,,,,78.83,,,70.81,,,,,75.72,,,,70.48,,,,65.14,,,,79.26,,,,69.97,,,,65.34,,,,51.07,,,,70.72,,,"""65.34 70.00""",90.2,,,,"""91.60 85.26""",,,,93.34,,,,90.41,,,,93.91,,,,79.61,,,,89.13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.84,,,,75.98,,,,84.63,,,,89.95,,,,94.24,,,,85.48,87.04,,,,,,,90.27,84.98,,,,,,,94.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,,,,,,,83.57,93.43,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.78,,,,91.74,,,"""95.24 44.05 62.98""",84.38,,,"""93.75 87.50""",97.8,,,75,85.25,,,,"""89.00 96.31""",,,,"""100.00 100.00 78.16""",,,,90.67,,,88.97,"""99.50 83.10""",,,,100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.39,,,,,,,,"""93.34 74.80""",,,,91.67,,,,91.7,,,,"""91.60 88.27""",,,,95.34,,,,93
,,,,,,,,,,,,,,,,,,86.53,,,,,,,,82.53,,,64.09,,,,,84.48,,,65.9,,,,,75.06,,,58.55,,,,,77.38,,,,90.21,,,,96.27,,,,86.15,,,,91.41,,,,79.6,,,,84.9,,,,87.78,
,,,,,,90.83,,,,,,,,85.46,,,,,,,,87.24,,73.47,,,,,,,,83.62,,,,,,,,84.75,,,,,,,,,,,,,,,,,,,,,,,,"""85.50 82.21""",,,,,,,,,,,,,,,
,,83.34,,,74.45,,,,,84.08,,,79.63,,,,,94.05,,,72.87,,,,,91.8,,,74.08,,,,,83.24,,,71.79,84.05,,,,,,,,,,"""56.19 53.34""",,,,,88.57,,,"""91.00 91.50""",,96.5,,,,96.34,,90,,94.91,,,,99.5,,,,99.34,,,100,97.75,
,,,,,,,,,,,,,,,,,,,,,,79.38,,,,,,,,83.68,,,,82.06,,,,82.05,,,,73.76,,,,,,,,85.26,,,,96.34,,,,91.93,,,93.8,,,,,90.17,,,,,,,,,,,87.19,,
,,,,,,,,,71.15,,,,65.67,,,,,90.9,,,77.71,,,,,79.72,,,,86.29,,,74.1,77.18,,,,84.07,,,75,76.55,,,,92.88,,,93.03,90.25,,,,95.58,,,95.48,,,94.39,,,,,,94.46,,95.55,,,,,,98.21,,94.97,,,
,"""35.96 60.63""",,,,,,,,55.87,,,,,82.07,,,,82.77,,,,75.79,,,60.45,,,,,78.29,,,72.41,,,,,68.69,,,66.09,,,,,,,,,75.67,,,82.67,,,,,96.34,,,80.52,,,,,89.82,,,86.09,,,,,,,,93.14,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.89,,,,,,,,81,,,,,,,,94.29,
,,,88.47,,,,68.64,,,,91.84,,,,75.35,,,,,,,,78.05,,,,81.82,,,,66.66,,,,79.42,,,,76.76,,,,78,,,,77.92,,,,77.38,,,,84.43,,,,,,,,95.48,,,,95.55,,,,96.12,,,,90.28,,,,99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2,,,,86.19,,,,61.5,,,,,,,,94.2,,,,95,,,,
,,,,,,,,,,,,,,"""72.55 64.24""",,,,52.88,,,,"""78.32 70.48""",,,,,,,,77.25,,,71.84,72.02,,,71.88,"""62.71 79.15""",,,,"""59.29 64.80 72.96 100.00""",,,68.98,"""53.34 71.49""",,,"""61.90 71.09""","""97.62 70.42 68.76""",,,,"""79.29 90.14 66.38""",,,,"""91.79 93.18 92.30""",,,,"""80.81 93.42""",,,,"""84.86 98.71""",,,,"""62.28 90.71 94.97""",,,76.45,"""92.89 95.10 85.00""",,,,85.32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.53,,,,57.17,,,,,69.47,,,55.97,,,,,,,,"""19.05 67.26 78.79""",,,,84.28,,,,93.55,,,,90.19,,,,90.5,,,,89.19,,,,"""90.00 91.46""",,,,85.7,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.38,,,77.63,,,,,,,,77.98,,,,,86.57,,,84.89,,,,,90,,,72.77,,
,78.25,,,,,,,,74.36,,,,,77.38,,,71.55,,,,79.88,,,,,81.25,,,79.32,,,,,79.7,,,78.27,,,,,83.31,,,78.41,,,,"""78.79 80.68""",,,,,86.81,,,92,,,,,96.6,,,91.19,,,,,99,,,92.54,,,,"""93.50 79.88""",,
,53.49,64.24,,,,82.25,,,52.27,,,,52.38,,,,,58.12,,,57.98,,,,,63.64,,,60.75,,,,,86.98,,,71.64,,,,,69.27,,,"""62.27 75.14""",,,,,80.58,,,84.13,,,,96.5,,,,96,,,,,,,,84.4,,,,"""83.45 80.00""",,,,100,,
,,,,,,,,,,90.48,,,,64.88,,,,90.97,,,,81.89,,,,79.76,,,,64.81,,,,,,,,63.55,,,,57.82,,,,59.73,,,,76.45,,,,88.57,,,,88.45,,,,79.98,,,,86.39,,,,82.41,,,,91.75,,,,93,
,,,54.69,,,,69.21,,,,66.63,,,,53.71,,,,78.69,,,,71.52,,,,63.1,,,,57.14,,,,,,,,"""66.12 64.92""",,,,,,,,"""62.62 63.27""",,,,,,,,82.64,,,,,,,,88.63,,,,96,,,,96.31,,,,96.96,,,,92.92
,78.7,,,,,81.37,,,73.98,,,,,86.83,,,80.18,,,,70.21,87.77,,,81.41,,,,62.67,72.95,,,69.34,,,,56.28,82.25,,,71.71,73.67,,,50.09,88.59,,,68,,,,,86.59,,,87.91,,,,,92.71,,,86.83,,,,,89.19,,,84.61,,,,,89.75,
,,,"""34.52 14.29""",,,,"""61.42 57.17""",,,,"""57.94 60.32""",,,,51.31,,,,"""47.62 53.27""",,,,22.75,,,,"""58.38 67.02""",,,,73.1,,,,"""66.82 69.87""",,,,51.75,,,,"""35.95 34.52 100.00""",,,,66.79,,,,49.26,,,,85.29,,,,"""56.03 55.94""",,,,88.9,,,,"""85.73 84.61""",,,,83.86,,,,"""61.52 43.77""",,,,63
,54.13,83.1,,,,82.58,,,"""68.28 72.53""",82.87,,,,91.37,,,69.9,76.67,,,,80.8,,,61.85,79.69,,,,86.34,,,75.89,,,,,85.81,,59.74,,,,,61.73,77.52,,,"""71.43 50.00""",,,,,95.89,,,,94.5,,,,88.15,,86.29,,,,,,92.07,,84.35,,,,,,"""94.42 89.10""",
30.9,,,,,,,52.41,,,,,63.76,,,61.76,,,,75.1,,,,45.68,,,,60.34,,,,"""57.21 58.46""",,,,,,,,,66.75,,,67.13,65.5,,,65.13,61.94,,,,"""60.73 66.41""",,,,64.96,,,,,,,83.87,,,,"""83.87 57.57""",,,,82.28,,,,"""68.67 63.66""",,,,
,,,"""55.21 67.86""",,,,"""62.30 67.71""",,,,"""63.27 77.58""",,,,"""82.69 87.00""",,,,"""67.55 75.53""",,,,81.02,,,,58.62,,,,85.95,,,,54.64,,,,63.71,,,,"""68.43 0.00""",,,,"""55.73 77.06""",,,,51.37,,,,84.45,,,,74.12,,,,82.17,,,,72.48,,,,97.5,,,,,,,,
,,"""80.95 78.61 61.01""",,,,"""74.76 76.73 70.95""",,,,"""51.73 87.66""",,,,72.02,,,,"""61.01 76.05""",,,,53.42,,,,"""89.13 78.37""",,,,73.92,,,,82.34,,,,,,,,88.78,,,,67.53,,,,61.61,,,,85.59,,,,"""79.67 93.73""",,,,,,,,92.73,,,,"""100.00 81.34 90.00""",,,,96.34,,,,,
,,89.9,,,93.94,85.3,,,85.04,"""88.27 75.59""",,,,87.72,,,,"""96.43 89.15""",,,,87.2,,,,"""89.79 91.34""",,,80.13,94.6,,,,"""62.50 92.67""",,,,88.04,,77.07,,86.16,,,,82.95,,,,"""91.87 93.65""",,,,94.61,,,"""92.81 95.00""",,,,,95.91,,,"""100.00 91.67 96.67""",98.47,,,,96.71,,,,96.55,,,95.15,,
,,84.07,,,"""71.72 67.46""",,,,65.45,69.21,,,69.9,,,,,,,,,,,,74.94,,,,81.9,,,,"""80.01 100.00""",90.3,,,71.13,,,,81.5,78.42,,,83.87,,,,,82.65,,,"""89.00 92.50""",,,,,97.17,,,"""95.20 93.00""",,,,95.35,,,,,93.8,,,"""93.20 72.00 91.00""",,,,,,
,,87.76,,,,"""75.37 72.93""",,,,95.48,,,,"""82.94 84.48""",,,,"""53.66 89.39""",,,,86.35,,,,"""88.10 84.94""",,,,,,,,69.27,,,,75.48,,,,77.55,,,,"""67.79 62.43""",,,,"""71.26 84.90""",,,,"""75.60 50.00""",,,85.41,"""89.41 92.92""",,,,92.52,,,,"""90.86 90.60 94.08""",,,,"""91.74 88.80""",,,,"""95.79 94.13 84.63 84.61""",,,75.6,,
,,,,,44.6,,,,50.39,51.64,,,58.15,,,,,,,,61.67,,,,,,,,60.95,80.16,,,62.54,,,,,79.52,,,62.37,,,,,86.41,,,58.52,,,,,,,,,,,,,90.91,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,80.68,,,,68.45,,,68.55,59.29,,,,47.65,,,,77.18,,,,53.78,,,,76,,,"""19.05 58.93 53.26""",,,"""74.21 86.00""",,92.25,,,,88.86,,,75.91,,,,70.41,,,,,77.38,,,,"""83.78 91.93""",,,72.1,81.34,
,,,,,,,,,,,,,,,,,,61.35,,,53.95,,,,,76.89,,,77.63,,,,,93.21,,,61.27,,,,,74.34,,,73.81,,,,,82.35,,,69.02,,,,,88.13,,,77.87,,,,,96.34,,,69.26,,,,,,,,80.75,,
,,,,,,,,,,,,,,,75.17,,,,54.52,,,,64.6,,,,,,,,,,,,58.37,,,,"""87.35 65.08""",,,,75.34,73.34,,,,"""75.58 69.66""",,,,,,,,,,,93.67,,,,97.5,,,,89.55,,,,89.09,,,,90.67,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.32,,,,91.13,,,,87.53,,,,82.08,,,87.91,,,,,81.85,
,,,84.08,,,,77.66,,,,77.16,,,,88.69,,,,"""73.43 89.42""",,,,,,,,,,,,78.77,,,,"""84.91 84.05""",68.45,,,,74.75,,,,,,,82.89,,,,"""75.00 75.21""",,,,,,,,,,,,88.29,,,,"""87.25 100.00""",,,,,,,,,"""80.10 78.20 85.83 81.89""",,,
,,,64.58,,,,82.18,,,,77.34,,,,66.5,,,,74.01,,,,88.78,,,,86.4,,,,59.83,,,,69.04,,,,52.95,,,,,,,,42.34,,,,,,,,78.66,,,,,,,,76.61,,,,,,,,87,,,,,,,,86.52
,36.85,,,,,54.39,,,61.75,,,,,90.03,,,78.15,,,,,68.07,,,63.77,,,,,,,,,84.37,,,64.14,,,,,65.09,,62.21,,,,,,81.3,,,90.24,,,,,80.14,,,86.14,,,,,,,,,,,,,98,,,96.4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""90.00 92.72""",,,,"""97.00 94.06 89.89 93.20""",,,,"""100.00 91.75 100.00""",,100,94.24,"""95.13 91.69 94.06 100.00""",,,,100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.75
,,,92.01,,,,79.9,,,,88,80.68,,,79.05,,,,93.25,,,,90.67,,,,,,,,,,,,"""74.92 93.36""",,,,,80.9,,,86.59,,,,"""97.62 88.64""",,,,88.34,,,,99.08,,,,"""81.46 83.92""",,,,90.25,,,,,,,,100,,,,95.4,,,,87
,,,,,,,,,,,,,,,,,,,,,,,,,63.5,,,,62.04,,,,,"""63.18 63.20""",,,63.62,,,,,84.16,,,71.24,,,,,75.73,,,85.48,,,,84.35,80.16,,,,,,,84.85,87.58,,,,,,,83.02,88.42,,,81.34,76.5,
,,69.05,,,67.66,,,,,73.81,,,74.73,,,,,69.45,,,59.39,,,,,78.66,,,58.39,,,,,,,,65.1,,,,,73.76,,,67.47,,,,"""75.00 66.30""",,,,84,,,,79.57,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,78.67,,,,86.02,,,,81.89,,,,91.67,,,,90.17,,,,94.75,,,,84.46,83.68,,,,,,,86.98,83.77,,,,,,,87.34
,,79.62,,,92.48,,,,84.97,,,,88.9,,,,83.49,,,,64.1,,,,84.13,,,,77.58,,,,77.3,,,,85.96,,,,78.68,,,,90.67,,,,78.65,,,,93.91,,,,94.64,,,,94.87,,,,93.92,,,,90.77,,,,97.07,,,,,93.27,
,,,,,,78.92,,,44.74,,,,,72.21,,,69.89,,,,,71.9,,,,,,,,86.79,,,,,,,,72.87,,,,68.3,,,60.82,72.84,,,50.6,89.71,,,,87.57,,,,91.76,,,,94.21,,,,94.27,,,,"""94.60 91.64""",,,,93.57,,,,"""88.92 86.46""",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""84.43 94.34""",,,"""90.00 89.50""",98,,,,"""94.34 91.34 90.00""",
,51.37,78.57,,,62.97,,,,,71.88,,,63.13,,,,,87.86,,,,,,,,83.04,,,69.76,,,,,78.14,,,71.41,,,,86.9,79.55,,,69.74,,,,,72.24,,,87.71,,,,,91.93,,,92.78,,,,,93.36,,,93.43,,,,,88.61,,,82,,
57,,56.29,,,72.52,,,66.93,,,,,65.36,,,,72.39,,,,,85.12,,,74.55,,,,,,,,66.21,,,,,,,,67.75,59.3,,,,81.35,,,,84.55,,,84.18,94.13,,,,92,,,,93,,,85.14,,,,90.43,,,,,85.79,,,97.6,90,
,,,,,,,,51.34,,,,,,67.86,,70.28,71.43,,,39.96,,88.61,,"""60.43 62.38""",,68.54,,,,"""81.75 75.68""",,"""68.87 53.45""",,,,,59.21,,,"""64.09 61.17""",,59.94,,62.5,,75,,"""73.28 75.00""",,"""74.50 83.81""",,"""58.34 67.73 76.55""",,86.46,,77.13,,"""92.29 73.55""",,,84.69,,,80.96,,83.05,,,77.55,,,86.59,,"""80.18 76.00""",,"""85.41 84.42""",,65.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.67,,,,89.4,,,,"""77.34 96.34""",,,,88.71,,,,"""95.00 87.00 90.00"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.34,,,,,,,,97,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.67,92.67,,,,92.34,
,,,,,,,,,,,,,,,,,,71.25,,,,70.21,,,,69.18,,,,59.6,,,,72.98,,,,43.3,,,,"""52.08 46.40 56.26""",,,,49.08,,,,"""77.92 73.72 57.52""",,,,,,,,"""87.92 92.21""",,,,93.9,,,,"""89.80 91.41""",,,,98,,,,91.47,,,,84.21,
,,,,59.48,,,,,,,,,,,79.17,,,,67.25,,,,72.2,,,,76.45,,,,83.73,,,,73.65,,,,86.67,,,,53.84,,,,50.94,,,,63.96,,,,76.26,,,,92.34,,,,85.92,,,,"""88.65 88.83""",,,,96.52,,,,91.42,,,,68.98
,61.7,,,,84.52,,,,59.39,,,,"""81.46 61.67""",86.67,,,85.84,,,,,93.34,,,,92.86,,,,,,,68.52,83.95,,,,73.68,,,,"""85.59 83.34""",,,,"""96.03 89.14 93.54""",,,,74.69,,,,90.78,,,,91.14,,,,"""93.75 98.34""",,89.35,,,,,,78.15,,84.71,,,,,,98,
,,,,,,,,,,,,,,70.48,,,,,,,,88.17,,,,76.53,,,,69.05,,,,78.66,,,,66.04,,,,71.92,,,,66.9,,,,79.52,,,,96.4,,,98,93.7,,,,87,,,,91.85,,,,73,,,90,94.77,,,,95,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,,
,,,,,,,,,,42.21,,,,67.59,,,,58,,,35.14,,,,,,,,,76.09,,,,55.77,,,,63.43,,,,70.52,,,,61.52,,,,70.58,,,,85.93,,,,,,,,,,,,88.3,,,67.94,,,,,79.5,,,61.92,,
,,,82.14,,,,"""68.48 65.18""",,,,50.76,,,,"""45.97 54.61""",,,,67.36,,,,"""40.83 31.94""",,,,83.63,,,,"""50.16 55.00""",,,,"""61.74 63.34""",,,,76.61,,,,"""68.13 67.65""",,,,"""54.09 0.00 91.73""",,,,"""45.98 59.13""",,,,"""66.93 78.48 95.25""",,,,"""92.00 76.46 99.00""",,,,"""84.36 84.26""",,,,"""85.31 84.18""",,,,"""89.80 78.61""",,,,"""84.87 85.20""",,,,88.71
,,81.97,,,66.34,,,,,85.64,,,,81.32,,,,79.37,,,,76.4,,,,85.95,,,,73.76,,,,72.14,,,,52.09,,,61.13,,,,,60.39,,,"""50.00 73.38""",,,,,86.31,,,77.77,,,,,93.94,,,"""90.00 90.00""",,,,,91.07,,,57.89,,,,84.5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.57,,,,,97.69,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.54,,,,95.25,,,,95.13,
,,,"""73.58 76.70""",,,,80.13,,,,"""82.60 65.43""",,,,"""73.02 83.89""",,,,80.89,,,,"""90.92 79.54""",,,,"""84.88 82.26""",,,,"""67.53 91.24""",,,,"""87.62 90.21""",,,,72.85,,,,"""93.92 81.34""",,,,78.29,,,,84.89,,,,"""82.76 92.06""",,,,"""93.20 90.15""",,,,"""76.86 91.19""",,,,89.41,,,,"""89.71 91.15""",,,,92.8,,,,"""72.00 95.25 95.50 90.75"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,
,45.03,,,,,,,,79.2,,,,55.86,,,,,,,,"""85.46 70.07""",,,,,79.34,,,72.54,,,,,74.19,,,63.3,,,,,85.46,,,57.2,,,,,77.58,,,82.05,,,,77.21,,,,93.27,,,,88.13,,,,86.14,,,,85.72,,,,89.81,,
,,,,,68.69,,,,,,,,"""53.76 73.50""",,,,,,,,"""56.52 68.61""",,,,,,,,"""41.25 76.48""",,,,,45.52,,,"""34.75 68.83""",,,,,67.66,,,"""82.55 41.05""",,,,"""71.73 53.57""",,,,65.28,,,,79.41,,,,63.08,,,,91,,,,53.32,,,,97,,,,61.02,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.28,,,,,,84.3,,84.59,,,,,,84.75,,,,,,,,93.42,,,,92.73,,,,94.78,,,,93.71,,,,93.92,,,,94.89,,,,,
,,"""88.40 67.64 57.82 71.55""",,,,"""78.29 77.26""",,,,"""86.52 76.90""",,,,"""87.07 82.74""",,,,"""81.25 87.30""",,,,"""76.29 74.80 54.60""",,,,75.93,,,,,,,,"""85.57 85.19 93.68""",,,,"""70.98 87.01""",,,,"""80.00 84.01 80.36""",,,,84.13,,,,"""66.96 92.04 75.00""",,,"""93.67 93.71""",87.67,,,98.4,"""86.43 93.62 97.78 90.91""",,,"""95.50 92.73""",93.98,,,,"""96.00 94.23 98.00""",,,,90.2,,,,"""62.00 100.00 97.43""",,,,90,
,,,,,,67.08,,,73.34,80.41,,,,"""73.32 66.79""",,,75.85,62.3,,,61.63,,,,80.34,91.16,,,73.88,63.76,,,"""67.35 75.00""",75.09,,,"""78.09 91.67 69.60""","""74.30 92.39""",,,,77.1,,,78.01,"""77.65 79.96""",,,76.46,"""84.17 75.66""",,,86.34,"""91.75 80.69 91.14 81.21""",,,75,"""82.95 77.12 83.10 85.59""",,,,"""81.98 77.79""",,,76.94,91.34,,,"""85.50 81.91 93.46""","""100.00 97.03""",,,84.75,"""86.85 91.08""",,,"""78.00 89.12 62.00""","""91.34 94.00""",
,,,65.75,,,,"""51.96 47.52""",,,,"""70.80 73.41""",,,,"""66.37 61.83""",,,,65.62,,,,"""56.05 66.77""",,,,,,,,,,,,"""84.70 84.52""",,,,57.21,,,,73.87,,,,74.12,,,,"""74.70 70.97""",,,,86.82,,,,69.57,,,,76.25,,,,92.6,,,,81.77,,,,85.31,,,,91.7
,67.86,,,,,67.64,,,67.26,,,,,73.12,,,61.54,,,,,84.25,,,,,,,53.45,71.17,,,,,,58.77,,,,,54.8,,,,,77.34,,,"""70.24 56.45 50.00""",,,,,76.27,,,,92.78,,,78.55,,,,,87.88,,,,,,,,86.88,,,,85.34,
,,86.31,,,,82.01,,,60.81,,,,,"""90.48 81.65""",,,56.82,,,,,92.41,,,"""63.41 65.07""",,,,,83.43,,,84.27,,,,,91.98,,,75.41,,,,,78.84,,,79.35,,,,,96.83,,,89.7,,,,,95.71,,,91.2,,,,,92.8,,,93.24,,,,,89.19,
,,85.4,,,,65.31,,,,73.81,,,,,,,,80.8,,,,,,,,74,,,60.8,81.65,,,,,,,53.74,,,,,79.91,,,57.42,,,,,81.93,,,,82.47,,,,89.01,,,,92.09,,,,84.36,,,,88.69,,,,86.06,,,,80,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.94,,,,,78.09,,,60.55,,,,,82.2,,,78.3,,
,,,"""72.86 81.10""",,,,,,,,"""84.29 80.90""",,,,,,,,"""87.18 94.43""",,,,,,,,87.1,,,,,,,,91,,,,,,,,93.92,,,,,,,,"""86.12 90.67""",,,,,,,,"""60.00 94.92""",,,,,,,,91.67,,,,,,,,97.07,,,,
,64.14,"""64.17 73.02""",,,70.95,71.09,,,,"""77.55 60.85""",,,,73.39,,,,"""90.24 85.88""",,,78.45,78.25,,,,"""69.02 94.13 70.53""",,,,81.92,,,,,,,,,,,,72.42,,,76.52,97.62,,,,80.05,,,,"""87.00 90.00""",,,,88.5,,,,89.53,,,,94.81,,,,89.13,,,,88.73,,,,88.78,
,,,,,,,,,,,,,,,"""69.52 64.76""",,,,72.21,,,,63.74,,,,90.05,,,,92.45,75,,,,,,,47.62,,,,"""75.73 67.20""",,,,71.61,,,,52.55,,,,100,88.78,,,,,,,88.4,,,,93.26,,,,95.73,,,,"""99.00 87.54""",,,,
